State,District,Market,Commodity,Variety,Grade,Min Price,Max Price,Modal Price
Kerala,Kollam,Kollam,Snakeguard,Other,FAQ,3000.0,4000.0,3500.0
Kerala,Kollam,Kollam,Tomato,Other,FAQ,13000.0,14000.0,13500.0
Kerala,Kollam,Kottarakkara,Amaranthus,Other,FAQ,5000.0,5000.0,5000.0
Kerala,Kollam,Kottarakkara,Ashgourd,Other,FAQ,3000.0,3000.0,3000.0
Kerala,Kollam,Kottarakkara,Beetroot,Other,FAQ,4000.0,4000.0,4000.0
Kerala,Kollam,Kottarakkara,Bhindi(Ladies Finger),Other,FAQ,5000.0,5000.0,5000.0
Kerala,Kollam,Kottarakkara,Bitter gourd,Other,FAQ,7500.0,7500.0,7500.0
Kerala,Kollam,Kottarakkara,Bottle gourd,Other,FAQ,3500.0,3500.0,3500.0
Kerala,Kollam,Kottarakkara,Brinjal,Other,FAQ,4000.0,4000.0,4000.0
Kerala,Kollam,Kottarakkara,Cabbage,Other,FAQ,5000.0,5000.0,5000.0
Kerala,Kollam,Kottarakkara,Carrot,Other,FAQ,7000.0,7000.0,7000.0
Kerala,Kollam,Kottarakkara,Coconut,Other,FAQ,3500.0,3500.0,3500.0
Kerala,Kollam,Kottarakkara,Colacasia,Other,FAQ,8000.0,8000.0,8000.0
Kerala,Kollam,Kottarakkara,Cowpea(Veg),Other,FAQ,7500.0,7500.0,7500.0
Kerala,Kollam,Kottarakkara,Cucumbar(Kheera),Other,FAQ,5000.0,5000.0,5000.0
Kerala,Kollam,Kottarakkara,Drumstick,Drumstick,FAQ,4000.0,4000.0,4000.0
Kerala,Kollam,Kottarakkara,Elephant Yam (Suran),Other,FAQ,5000.0,5000.0,5000.0
Kerala,Kollam,Kottarakkara,Ginger(Green),Other,FAQ,30000.0,30000.0,30000.0
Kerala,Kollam,Kottarakkara,Green Chilli,Other,FAQ,10000.0,10000.0,10000.0
Kerala,Kollam,Kottarakkara,Little gourd (Kundru),Other,FAQ,5000.0,5000.0,5000.0
Kerala,Kollam,Kottarakkara,Onion,Other,FAQ,5000.0,5000.0,5000.0
Kerala,Kollam,Kottarakkara,Potato,Other,FAQ,3500.0,3500.0,3500.0
Kerala,Kollam,Kottarakkara,Pumpkin,Other,FAQ,4000.0,4000.0,4000.0
Kerala,Kollam,Kottarakkara,Snakeguard,Other,FAQ,4000.0,4000.0,4000.0
Kerala,Kollam,Kottarakkara,Tapioca,Other,FAQ,3500.0,3500.0,3500.0
Kerala,Kollam,Kottarakkara,Tomato,Other,FAQ,11000.0,11000.0,11000.0
Kerala,Kollam,Punalur,Amaranthus,Amaranthus,FAQ,3600.0,4000.0,3800.0
Kerala,Kollam,Punalur,Amphophalus,Amphophalus,FAQ,4000.0,4400.0,4200.0
Kerala,Kollam,Punalur,Ashgourd,Ashgourd,FAQ,3600.0,4000.0,3800.0
Kerala,Kollam,Punalur,Banana,Banana - Ripe,Medium,6600.0,7000.0,6800.0
Kerala,Kollam,Punalur,Banana,Palayamthodan,Medium,2000.0,2400.0,2200.0
Kerala,Kollam,Punalur,Banana,Poovan,Medium,4600.0,5000.0,4800.0
Kerala,Kollam,Punalur,Banana,Red Banana,Medium,4600.0,5000.0,4800.0
Kerala,Kollam,Punalur,Banana,Robusta,Medium,2600.0,3000.0,2800.0
Kerala,Kollam,Punalur,Banana - Green,Banana - Green,FAQ,6000.0,6400.0,6200.0
Kerala,Kollam,Punalur,Bhindi(Ladies Finger),Bhindi,FAQ,3600.0,4000.0,3800.0
Kerala,Kollam,Punalur,Bitter gourd,Bitter Gourd,FAQ,8000.0,8400.0,8200.0
Kerala,Kollam,Punalur,Brinjal,Other,FAQ,5000.0,5400.0,5200.0
Kerala,Kollam,Punalur,Cabbage,Cabbage,FAQ,3600.0,4000.0,3800.0
Kerala,Kollam,Punalur,Carrot,Other,FAQ,7000.0,7400.0,7200.0
Kerala,Kollam,Punalur,Cowpea(Veg),Other,FAQ,8600.0,9000.0,8800.0
Kerala,Kollam,Punalur,Cucumbar(Kheera),Other,FAQ,4600.0,5000.0,4800.0
Kerala,Kollam,Sasthamkotta,Amphophalus,Other,FAQ,5500.0,6000.0,5800.0
Kerala,Kollam,Sasthamkotta,Ashgourd,Other,FAQ,7500.0,8000.0,7800.0
Kerala,Kollam,Sasthamkotta,Banana,Nendra Bale,Medium,8000.0,8500.0,8200.0
Kerala,Kollam,Sasthamkotta,Banana,Palayamthodan,Medium,2500.0,3000.0,2800.0
Kerala,Kollam,Sasthamkotta,Banana,Poovan,Medium,5500.0,6000.0,5800.0
Kerala,Kollam,Sasthamkotta,Banana,Red Banana,Medium,6000.0,6500.0,6200.0
Kerala,Kollam,Sasthamkotta,Banana,Robusta,Medium,3000.0,3500.0,3200.0
Kerala,Kollam,Sasthamkotta,Bhindi(Ladies Finger),Other,FAQ,6000.0,6500.0,6200.0
Kerala,Kollam,Sasthamkotta,Bitter gourd,Bitter Gourd,FAQ,9000.0,9500.0,9200.0
Kerala,Kollam,Sasthamkotta,Brinjal,Other,FAQ,4500.0,5000.0,4800.0
Kerala,Kollam,Sasthamkotta,Colacasia,Other,FAQ,11000.0,11500.0,11200.0
Kerala,Kollam,Sasthamkotta,Cowpea(Veg),Other,FAQ,8000.0,8500.0,8200.0
Kerala,Kollam,Sasthamkotta,Cucumbar(Kheera),Other,FAQ,5000.0,5500.0,5200.0
Kerala,Kollam,Sasthamkotta,Ginger(Green),Other,FAQ,28000.0,28500.0,28200.0
Kerala,Kollam,Sasthamkotta,Green Chilli,Other,FAQ,18000.0,18500.0,18200.0
Kerala,Kollam,Sasthamkotta,Pumpkin,Other,FAQ,3000.0,3500.0,3200.0
Kerala,Kollam,Sasthamkotta,Snakeguard,Other,FAQ,4000.0,4500.0,4200.0
Kerala,Kollam,Sasthamkotta,Tapioca,Other,FAQ,3000.0,3500.0,3200.0
Kerala,Kollam,Sasthamkotta,Yam,Other,FAQ,7000.0,7500.0,7200.0
Kerala,Kottayam,Kottayam,Banana,Banana - Ripe,Medium,5500.0,6200.0,6000.0
Kerala,Kottayam,Kottayam,Banana,Palayamthodan,Medium,2000.0,2400.0,2200.0
Kerala,Kottayam,Kottayam,Banana,Poovan,Medium,7200.0,7600.0,7400.0
Kerala,Kottayam,Kottayam,Beetroot,Beetroot,FAQ,3700.0,4100.0,3900.0
Kerala,Kottayam,Kottayam,Bengal Gram(Gram)(Whole),Average (Whole),FAQ,6200.0,6600.0,6400.0
Kerala,Kottayam,Kottayam,Bhindi(Ladies Finger),Bhindi,FAQ,3600.0,4000.0,3800.0
Kerala,Kottayam,Kottayam,Bitter gourd,Bitter Gourd,FAQ,4800.0,5200.0,5000.0
Kerala,Kottayam,Kottayam,Black Gram (Urd Beans)(Whole),Black Gram (Whole),FAQ,10500.0,11500.0,11000.0
Kerala,Kottayam,Kottayam,Brinjal,Brinjal,FAQ,2400.0,2800.0,2600.0
Kerala,Kottayam,Kottayam,Cabbage,Cabbage,FAQ,2500.0,2900.0,2700.0
Kerala,Kottayam,Kottayam,Carrot,Carrot,FAQ,5000.0,5400.0,5200.0
Kerala,Kottayam,Kottayam,Cluster beans,Cluster Beans,FAQ,3900.0,4300.0,4100.0
Kerala,Kottayam,Kottayam,Cowpea(Veg),Cowpea (Veg),FAQ,6300.0,6700.0,6500.0
Kerala,Kottayam,Kottayam,Cowpea(Veg),Other,FAQ,5000.0,5400.0,5200.0
Kerala,Kottayam,Kottayam,Cucumbar(Kheera),Cucumbar,FAQ,1700.0,2100.0,1900.0
Kerala,Kottayam,Kottayam,Green Chilli,Green Chilly,FAQ,7800.0,8200.0,8000.0
Kerala,Kottayam,Kottayam,Little gourd (Kundru),Other,FAQ,2700.0,3100.0,2900.0
Kerala,Kottayam,Kottayam,Onion,Big,FAQ,2500.0,2900.0,2700.0
Kerala,Kottayam,Kottayam,Onion,Onion,FAQ,11000.0,15000.0,13000.0
Kerala,Kottayam,Kottayam,Pineapple,Pine Apple,Medium,4500.0,4900.0,4700.0
Kerala,Kottayam,Kottayam,Potato,Potato,FAQ,2900.0,3300.0,3100.0
Kerala,Kottayam,Kottayam,Rice,Other,FAQ,4400.0,5200.0,4800.0
Kerala,Kottayam,Kottayam,Snakeguard,Snakeguard,FAQ,3100.0,3500.0,3300.0
Kerala,Kottayam,Kottayam,Tomato,Other,FAQ,7500.0,7900.0,7700.0
Kerala,Kottayam,Thalayolaparambu,Amaranthus,Amaranthus,FAQ,2200.0,2700.0,2500.0
Kerala,Kottayam,Thalayolaparambu,Ashgourd,Ashgourd,FAQ,2000.0,2500.0,2300.0
Kerala,Kottayam,Thalayolaparambu,Banana,Banana - Ripe,Medium,4000.0,4500.0,4300.0
Kerala,Kottayam,Thalayolaparambu,Banana,Palayamthodan,Medium,2300.0,2700.0,2500.0
Kerala,Kottayam,Thalayolaparambu,Banana,Poovan,Medium,4400.0,4700.0,4600.0
Kerala,Kottayam,Thalayolaparambu,Banana,Robusta,Medium,2800.0,3200.0,3000.0
Kerala,Kottayam,Thalayolaparambu,Banana - Green,Banana - Green,FAQ,3000.0,3500.0,3300.0
Kerala,Kottayam,Thalayolaparambu,Beetroot,Beetroot,FAQ,3300.0,3700.0,3500.0
Kerala,Kottayam,Thalayolaparambu,Bhindi(Ladies Finger),Bhindi,FAQ,3300.0,3700.0,3500.0
Kerala,Kottayam,Thalayolaparambu,Bitter gourd,Bitter Gourd,FAQ,4300.0,4800.0,4500.0
Kerala,Kottayam,Thalayolaparambu,Brinjal,Brinjal,FAQ,2500.0,2800.0,2700.0
Kerala,Kottayam,Thalayolaparambu,Brinjal,Other,FAQ,2200.0,2700.0,2500.0
Kerala,Kottayam,Thalayolaparambu,Cabbage,Cabbage,FAQ,3000.0,3500.0,3300.0
Kerala,Kottayam,Thalayolaparambu,Carrot,Carrot,FAQ,5200.0,5600.0,5500.0
Kerala,Kottayam,Thalayolaparambu,Cauliflower,Cauliflower,FAQ,5300.0,5700.0,5500.0
Kerala,Kottayam,Thalayolaparambu,Cluster beans,Cluster Beans,FAQ,7200.0,7700.0,7500.0
Kerala,Kottayam,Thalayolaparambu,Colacasia,Other,FAQ,8300.0,8700.0,8500.0
Kerala,Kottayam,Thalayolaparambu,Cucumbar(Kheera),Cucumbar,FAQ,1000.0,1500.0,1300.0
Kerala,Kottayam,Thalayolaparambu,Drumstick,Drumstick,FAQ,3000.0,3500.0,3300.0
Kerala,Kottayam,Thalayolaparambu,Elephant Yam (Suran),Other,FAQ,4700.0,5300.0,5000.0
Kerala,Kottayam,Thalayolaparambu,Green Chilli,Green Chilly,FAQ,6300.0,6700.0,6500.0
Kerala,Kottayam,Thalayolaparambu,Lemon,Other,FAQ,5000.0,5600.0,5400.0
Kerala,Kottayam,Thalayolaparambu,Little gourd (Kundru),Other,FAQ,2700.0,3200.0,3000.0
Kerala,Kottayam,Thalayolaparambu,Mango,Other,Medium,4500.0,4800.0,4700.0
Kerala,Kottayam,Thalayolaparambu,Onion,Big,FAQ,2300.0,2600.0,2500.0
Kerala,Kottayam,Thalayolaparambu,Onion,Onion,FAQ,7500.0,7800.0,7700.0
Kerala,Kottayam,Thalayolaparambu,Pineapple,Pine Apple,Medium,5300.0,5700.0,5500.0
Kerala,Kottayam,Thalayolaparambu,Potato,Other,FAQ,3000.0,3500.0,3300.0
Kerala,Kottayam,Thalayolaparambu,Pumpkin,Pumpkin,FAQ,1700.0,2100.0,1900.0
Kerala,Kottayam,Thalayolaparambu,Snakeguard,Snakeguard,FAQ,3000.0,3500.0,3300.0
Kerala,Kottayam,Thalayolaparambu,Tapioca,Tapioca,FAQ,2400.0,2700.0,2600.0
Kerala,Kozhikode(Calicut),Kallachi,Amaranthus,Amaranthus,FAQ,2800.0,3200.0,3000.0
Kerala,Kozhikode(Calicut),Kallachi,Amphophalus,Amphophalus,FAQ,5500.0,5900.0,5700.0
Kerala,Kozhikode(Calicut),Kallachi,Ashgourd,Ashgourd,FAQ,2400.0,2800.0,2600.0
Kerala,Kozhikode(Calicut),Kallachi,Banana,Nendra Bale,Medium,5000.0,5400.0,5200.0
Kerala,Kozhikode(Calicut),Kallachi,Banana,Palayamthodan,Medium,2800.0,3200.0,3000.0
Kerala,Kozhikode(Calicut),Kallachi,Banana,Rasakathai,Medium,5000.0,5400.0,5200.0
Kerala,Kozhikode(Calicut),Kallachi,Beetroot,Beetroot,FAQ,4800.0,5200.0,5000.0
Kerala,Kozhikode(Calicut),Kallachi,Bitter gourd,Bitter Gourd,FAQ,5300.0,5700.0,5500.0
Kerala,Kozhikode(Calicut),Kallachi,Bottle gourd,Bottle Gourd,FAQ,3400.0,3800.0,3600.0
Kerala,Kozhikode(Calicut),Kallachi,Brinjal,Brinjal,FAQ,2600.0,3000.0,2800.0
Kerala,Kozhikode(Calicut),Kallachi,Cabbage,Cabbage,FAQ,2400.0,2800.0,2600.0
Kerala,Kozhikode(Calicut),Kallachi,Carrot,Carrot,FAQ,4800.0,5200.0,5000.0
Kerala,Kozhikode(Calicut),Kallachi,Cluster beans,Cluster Beans,FAQ,6600.0,7000.0,6800.0
Kerala,Kozhikode(Calicut),Kallachi,Cowpea(Veg),Cowpea (Veg),FAQ,5600.0,6000.0,5800.0
Kerala,Kozhikode(Calicut),Kallachi,Drumstick,Drumstick,FAQ,3300.0,3700.0,3500.0
Kerala,Kozhikode(Calicut),Kallachi,Ginger(Green),Green Ginger,FAQ,19800.0,20200.0,20000.0
Kerala,Kozhikode(Calicut),Kallachi,Green Chilli,Green Chilly,FAQ,5800.0,6200.0,6000.0
Kerala,Kozhikode(Calicut),Kallachi,Onion,Other,FAQ,2000.0,2400.0,2200.0
Kerala,Kozhikode(Calicut),Kallachi,Potato,Other,FAQ,2400.0,2800.0,2600.0
Kerala,Kozhikode(Calicut),Kallachi,Pumpkin,Pumpkin,FAQ,1800.0,2200.0,2000.0
Kerala,Kozhikode(Calicut),Kallachi,Snakeguard,Snakeguard,FAQ,3300.0,3700.0,3500.0
Kerala,Kozhikode(Calicut),Kallachi,Tomato,Tomato,FAQ,1000.0,1400.0,1200.0
Kerala,Kozhikode(Calicut),Palayam,Amaranthus,Other,FAQ,1900.0,2100.0,2000.0
Kerala,Kozhikode(Calicut),Palayam,Amphophalus,Other,FAQ,4600.0,4800.0,4700.0
Kerala,Kozhikode(Calicut),Palayam,Ashgourd,Other,FAQ,1100.0,1300.0,1200.0
Kerala,Kozhikode(Calicut),Palayam,Banana - Green,Other,FAQ,3600.0,3800.0,3700.0
Kerala,Kozhikode(Calicut),Palayam,Beetroot,Other,FAQ,3900.0,4100.0,4000.0
Kerala,Kozhikode(Calicut),Palayam,Bhindi(Ladies Finger),Other,FAQ,3300.0,3500.0,3400.0
Kerala,Kozhikode(Calicut),Palayam,Bitter gourd,Bitter Gourd,FAQ,4300.0,4500.0,4400.0
Kerala,Kozhikode(Calicut),Palayam,Bitter gourd,Other,FAQ,4300.0,4500.0,4400.0
Kerala,Kozhikode(Calicut),Palayam,Bottle gourd,Other,FAQ,2200.0,2400.0,2300.0
Kerala,Kozhikode(Calicut),Palayam,Brinjal,Other,FAQ,1700.0,1900.0,1800.0
Kerala,Kozhikode(Calicut),Palayam,Cabbage,Other,FAQ,1800.0,2000.0,1900.0
Kerala,Kozhikode(Calicut),Palayam,Carrot,Other,FAQ,4100.0,4300.0,4200.0
Kerala,Kozhikode(Calicut),Palayam,Cauliflower,Other,FAQ,1400.0,1600.0,1500.0
Kerala,Kozhikode(Calicut),Palayam,Cluster beans,Other,FAQ,2900.0,3100.0,3000.0
Kerala,Kozhikode(Calicut),Palayam,Coconut Seed,Other,FAQ,2300.0,2500.0,2400.0
Kerala,Kozhikode(Calicut),Palayam,Cowpea(Veg),Other,FAQ,5300.0,5500.0,5400.0
Kerala,Kozhikode(Calicut),Palayam,Cucumbar(Kheera),Other,FAQ,1100.0,1300.0,1200.0
Kerala,Kozhikode(Calicut),Palayam,Drumstick,Other,FAQ,2100.0,2300.0,2200.0
Kerala,Kozhikode(Calicut),Palayam,French Beans (Frasbean),Other,FAQ,6500.0,6700.0,6600.0
Kerala,Kozhikode(Calicut),Palayam,Ginger(Green),Other,FAQ,1500.0,1700.0,1600.0
Kerala,Kozhikode(Calicut),Palayam,Green Chilli,Other,FAQ,4400.0,4600.0,4500.0
Kerala,Kozhikode(Calicut),Palayam,Onion,Other,FAQ,1700.0,1900.0,1800.0
Kerala,Kozhikode(Calicut),Palayam,Potato,Other,FAQ,2000.0,2200.0,2100.0
Kerala,Kozhikode(Calicut),Palayam,Pumpkin,Other,FAQ,1200.0,1400.0,1300.0
Kerala,Kozhikode(Calicut),Palayam,Raddish,Other,FAQ,1500.0,1700.0,1600.0
Kerala,Kozhikode(Calicut),Palayam,Snakeguard,Other,FAQ,2300.0,2500.0,2400.0
Kerala,Kozhikode(Calicut),Perambra,Amaranthus,Amaranthus,FAQ,2900.0,3200.0,3000.0
Kerala,Kozhikode(Calicut),Perambra,Amphophalus,Amphophalus,FAQ,5700.0,6000.0,5800.0
Kerala,Kozhikode(Calicut),Perambra,Ashgourd,Other,FAQ,2400.0,2900.0,2500.0
Kerala,Kozhikode(Calicut),Perambra,Carrot,Other,FAQ,5200.0,5500.0,5300.0
Kerala,Kozhikode(Calicut),Perambra,Cauliflower,Cauliflower,FAQ,3200.0,3500.0,3300.0
Kerala,Kozhikode(Calicut),Perambra,Cluster beans,Other,FAQ,3500.0,3700.0,3500.0
Kerala,Kozhikode(Calicut),Perambra,Cowpea(Veg),Other,FAQ,4100.0,4500.0,4200.0
Kerala,Kozhikode(Calicut),Perambra,Cucumbar(Kheera),Other,FAQ,1400.0,1600.0,1500.0
Kerala,Kozhikode(Calicut),Perambra,Drumstick,Other,FAQ,3100.0,3500.0,3200.0
Kerala,Kozhikode(Calicut),Perambra,French Beans (Frasbean),Other,FAQ,4900.0,5500.0,5000.0
Kerala,Kozhikode(Calicut),Perambra,Green Chilli,Other,FAQ,6400.0,6700.0,6500.0
Kerala,Kozhikode(Calicut),Perambra,Onion,Other,FAQ,2200.0,2600.0,2400.0
Kerala,Kozhikode(Calicut),Perambra,Potato,Other,FAQ,2300.0,3000.0,2700.0
Kerala,Kozhikode(Calicut),Perambra,Pumpkin,Other,FAQ,2200.0,2500.0,2300.0
Kerala,Kozhikode(Calicut),Perambra,Snakeguard,Other,FAQ,2900.0,3200.0,3000.0
Kerala,Kozhikode(Calicut),Thamarassery,Amaranthus,Other,FAQ,2000.0,2400.0,2100.0
Kerala,Kozhikode(Calicut),Thamarassery,Amphophalus,Other,FAQ,5200.0,5900.0,5500.0
Kerala,Kozhikode(Calicut),Thamarassery,Ashgourd,Other,FAQ,1400.0,2000.0,1600.0
Kerala,Kozhikode(Calicut),Thamarassery,Banana - Green,Banana - Green,FAQ,3800.0,4700.0,4300.0
Kerala,Kozhikode(Calicut),Thamarassery,Cabbage,Other,FAQ,1800.0,2400.0,2000.0
Kerala,Kozhikode(Calicut),Thamarassery,Carrot,Other,FAQ,4300.0,5000.0,4600.0
Kerala,Kozhikode(Calicut),Thamarassery,Cowpea(Veg),Other,FAQ,3900.0,6000.0,4500.0
Kerala,Kozhikode(Calicut),Thamarassery,Cucumbar(Kheera),Other,FAQ,1200.0,1700.0,1400.0
Kerala,Kozhikode(Calicut),Thamarassery,Drumstick,Other,FAQ,2400.0,3000.0,2600.0
Kerala,Kozhikode(Calicut),Thamarassery,French Beans (Frasbean),Other,FAQ,6800.0,8000.0,7200.0
Kerala,Kozhikode(Calicut),Thamarassery,Green Chilli,Other,FAQ,4900.0,6500.0,5600.0
Kerala,Kozhikode(Calicut),Thamarassery,Onion,Other,FAQ,1900.0,2500.0,2300.0
Kerala,Kozhikode(Calicut),Thamarassery,Potato,Other,FAQ,2300.0,2800.0,2400.0
Kerala,Kozhikode(Calicut),Thamarassery,Pumpkin,Other,FAQ,1500.0,2100.0,1700.0
Kerala,Kozhikode(Calicut),Thamarassery,Snakeguard,Other,FAQ,2600.0,3400.0,2700.0
Kerala,Malappuram,Kondotty,Amaranthus,Other,FAQ,2400.0,2600.0,2500.0
Kerala,Malappuram,Kondotty,Amla(Nelli Kai),Other,FAQ,3400.0,3600.0,3500.0
Kerala,Malappuram,Kondotty,Amphophalus,Other,FAQ,5400.0,5600.0,5500.0
Kerala,Malappuram,Kondotty,Apple,Other,Medium,12500.0,13500.0,13000.0
Kerala,Malappuram,Kondotty,Ashgourd,Other,FAQ,2200.0,2400.0,2300.0
Kerala,Malappuram,Kondotty,Cowpea(Veg),Other,FAQ,4000.0,4200.0,4100.0
Kerala,Malappuram,Kondotty,Cucumbar(Kheera),Other,FAQ,2000.0,2200.0,2100.0
Kerala,Malappuram,Kondotty,Drumstick,Other,FAQ,2400.0,2600.0,2500.0
Kerala,Malappuram,Kondotty,French Beans (Frasbean),Other,FAQ,5400.0,5600.0,5500.0
Kerala,Malappuram,Kondotty,Garlic,Other,FAQ,15000.0,16000.0,15500.0
Kerala,Malappuram,Kondotty,Ginger(Green),Other,FAQ,2000.0,2200.0,2100.0
Kerala,Malappuram,Kondotty,Green Chilli,Other,FAQ,9000.0,9200.0,9100.0
Kerala,Malappuram,Kondotty,Lemon,Other,FAQ,3000.0,3200.0,3100.0
Kerala,Malappuram,Kondotty,Mango,Other,Medium,3000.0,3200.0,3100.0
Kerala,Malappuram,Kondotty,Onion,Other,FAQ,2300.0,2500.0,2400.0
Kerala,Malappuram,Kondotty,Potato,Other,FAQ,2800.0,3000.0,2900.0
Kerala,Malappuram,Kondotty,Pumpkin,Other,FAQ,2000.0,2200.0,2100.0
Kerala,Malappuram,Kondotty,Snakeguard,Other,FAQ,2500.0,2700.0,2600.0
Kerala,Malappuram,Kondotty,Tapioca,Other,FAQ,3400.0,3600.0,3500.0
Kerala,Malappuram,Kottakkal,Amaranthus,Other,FAQ,1900.0,2100.0,1980.0
Kerala,Malappuram,Kottakkal,Amla(Nelli Kai),Other,FAQ,3600.0,3700.0,3650.0
Kerala,Malappuram,Kottakkal,Amphophalus,Other,FAQ,5600.0,5700.0,5650.0
Kerala,Malappuram,Kottakkal,Apple,Other,Medium,9800.0,9900.0,9850.0
Kerala,Malappuram,Kottakkal,Ashgourd,Other,FAQ,2700.0,2800.0,2750.0
Kerala,Malappuram,Kottakkal,Banana,Nendra Bale,Medium,4300.0,4400.0,4350.0
Kerala,Malappuram,Kottakkal,Banana,Palayamthodan,Large,2400.0,2500.0,2450.0
Kerala,Malappuram,Kottakkal,Banana - Green,Banana - Green,FAQ,3400.0,3500.0,3450.0
Kerala,Malappuram,Kottakkal,Beans,Other,FAQ,5800.0,5900.0,5850.0
Kerala,Malappuram,Kottakkal,Bhindi(Ladies Finger),Other,FAQ,4100.0,4200.0,4120.0
Kerala,Malappuram,Kottakkal,Bitter gourd,Bitter Gourd,FAQ,5300.0,5400.0,5350.0
Kerala,Malappuram,Kottakkal,Bottle gourd,Other,FAQ,2300.0,2400.0,2350.0
Kerala,Malappuram,Kottakkal,Brinjal,Other,FAQ,2600.0,2700.0,2650.0
Kerala,Malappuram,Kottakkal,Cabbage,Other,FAQ,2700.0,2800.0,2750.0
Kerala,Malappuram,Kottakkal,Capsicum,Other,FAQ,9200.0,9300.0,9250.0
Kerala,Malappuram,Kottakkal,Carrot,Other,FAQ,5100.0,5300.0,5150.0
Kerala,Malappuram,Kottakkal,Cauliflower,Other,FAQ,2600.0,2700.0,2650.0
Kerala,Malappuram,Kottakkal,Coconut,Other,FAQ,2100.0,2200.0,2140.0
Kerala,Malappuram,Kottakkal,Coconut Oil,Copra Oil,FAQ,12800.0,12900.0,12850.0
Kerala,Malappuram,Kottakkal,Cowpea(Veg),Other,FAQ,5300.0,5400.0,5350.0
Kerala,Malappuram,Kottakkal,Cucumbar(Kheera),Other,FAQ,1800.0,1900.0,1850.0
Kerala,Malappuram,Kottakkal,Drumstick,Other,FAQ,2800.0,2900.0,2850.0
Kerala,Malappuram,Kottakkal,Ginger(Green),Other,FAQ,19800.0,19900.0,19860.0
Kerala,Malappuram,Kottakkal,Green Chilli,Other,FAQ,7000.0,7150.0,7100.0
Kerala,Malappuram,Kottakkal,Lime,Other,FAQ,3800.0,3900.0,3850.0
Kerala,Malappuram,Kottakkal,Mango (Raw-Ripe),Other,FAQ,5600.0,5700.0,5650.0
Kerala,Malappuram,Kottakkal,Onion,Other,FAQ,2400.0,2500.0,2450.0
Kerala,Malappuram,Kottakkal,Papaya (Raw),Other,FAQ,2100.0,2200.0,2150.0
Kerala,Malappuram,Kottakkal,Pineapple,Other,Medium,2400.0,2500.0,2460.0
Kerala,Malappuram,Kottakkal,Potato,Other,FAQ,2900.0,3000.0,2980.0
Kerala,Malappuram,Kottakkal,Pumpkin,Other,FAQ,2400.0,2500.0,2450.0
Kerala,Malappuram,Kottakkal,Snakeguard,Other,FAQ,2300.0,2400.0,2350.0
Kerala,Malappuram,Kottakkal,Tapioca,Other,FAQ,2800.0,2900.0,2850.0
Kerala,Malappuram,Kottakkal,Water Melon,Other,Medium,1900.0,2000.0,1980.0
Kerala,Malappuram,Manjeri,Amaranthus,Other,FAQ,1800.0,1900.0,1850.0
Kerala,Malappuram,Manjeri,Apple,Other,Large,17500.0,17600.0,17550.0
Kerala,Malappuram,Manjeri,Ashgourd,Other,FAQ,2000.0,2100.0,2050.0
Kerala,Malappuram,Manjeri,Banana,Other,Large,4500.0,4600.0,4550.0
Kerala,Malappuram,Manjeri,Banana - Green,Banana - Green,FAQ,4200.0,4300.0,4250.0
Kerala,Malappuram,Manjeri,Beetroot,Other,FAQ,2800.0,2900.0,2850.0
Kerala,Malappuram,Manjeri,Bengal Gram(Gram)(Whole),Bold,FAQ,6200.0,6300.0,6250.0
Kerala,Malappuram,Manjeri,Bhindi(Ladies Finger),Other,FAQ,4000.0,4100.0,4050.0
Kerala,Malappuram,Manjeri,Bitter gourd,Other,FAQ,4800.0,4900.0,4850.0
Kerala,Malappuram,Manjeri,Bottle gourd,Other,FAQ,2200.0,2300.0,2250.0
Kerala,Malappuram,Manjeri,Brinjal,Other,FAQ,2200.0,2300.0,2250.0
Kerala,Malappuram,Manjeri,Cabbage,Other,FAQ,2000.0,2100.0,2050.0
Kerala,Malappuram,Manjeri,Capsicum,Other,FAQ,9000.0,9100.0,9050.0
Kerala,Malappuram,Manjeri,Carrot,Other,FAQ,4800.0,4900.0,4850.0
Kerala,Malappuram,Manjeri,Cauliflower,Other,FAQ,2200.0,2300.0,2250.0
Kerala,Malappuram,Manjeri,Chikoos(Sapota),Other,Large,3800.0,3900.0,3850.0
Kerala,Malappuram,Manjeri,Coconut,Other,FAQ,2500.0,2600.0,2550.0
Kerala,Malappuram,Manjeri,Colacasia,Other,FAQ,4500.0,4600.0,4550.0
Kerala,Malappuram,Manjeri,Coriander(Leaves),Coriander,FAQ,6500.0,6600.0,6550.0
Kerala,Malappuram,Manjeri,Cowpea(Veg),Other,FAQ,5800.0,5900.0,5850.0
Kerala,Malappuram,Manjeri,Cucumbar(Kheera),Other,FAQ,1200.0,1300.0,1250.0
Kerala,Malappuram,Manjeri,Drumstick,Other,FAQ,2800.0,2900.0,2850.0
Kerala,Malappuram,Manjeri,Elephant Yam (Suran),Other,FAQ,5500.0,5600.0,5550.0
Kerala,Malappuram,Manjeri,French Beans (Frasbean),French Beans (Frasbean),FAQ,6500.0,6600.0,6550.0
Kerala,Malappuram,Manjeri,Garlic,Average,FAQ,14000.0,14100.0,14050.0
Kerala,Malappuram,Manjeri,Grapes,Other,Large,4900.0,5000.0,4950.0
Kerala,Malappuram,Manjeri,Green Chilli,Other,FAQ,6000.0,6100.0,6050.0
Kerala,Malappuram,Manjeri,Green Gram (Moong)(Whole),Bold,FAQ,10500.0,10600.0,10550.0
Kerala,Malappuram,Manjeri,Lime,Other,FAQ,4000.0,4100.0,4050.0
